pptname,invariant,invariantType,variables,tp,fp,enter,bug,file,group
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.price.taxes[return.policies.cancellation.numberOfNights] has only one value,daikon.inv.unary.scalar.OneOfScalar,(return.price.taxes[return.policies.cancellation.numberOfNights]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes[data.offers.policies.cancellation.numberOfNights]
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.price.taxes[return.policies.cancellation.numberOfNights-1] has only one value,daikon.inv.unary.scalar.OneOfScalar,(return.price.taxes[return.policies.cancellation.numberOfNights-1]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes[data.offers.policies.cancellation.numberOfNights-1]
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::EXIT,"return.pricingFrequency one of { ""PER_NIGHT"", ""PER_STAY"" }",daikon.inv.unary.string.OneOfString,(return.pricingFrequency),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes.pricingFrequency
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::EXIT,"return.pricingMode one of { ""PER_OCCUPANT"", ""PER_PRODUCT"" }",daikon.inv.unary.string.OneOfString,(return.pricingMode),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes.pricingMode
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.checkInDate one of { ""2022-09-20"", ""2022-09-21"", ""2022-09-22"" }",daikon.inv.unary.string.OneOfString,(return.checkInDate),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.checkInDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.rateFamilyEstimated.type one of { ""C"", ""P"" }",daikon.inv.unary.string.OneOfString,(return.rateFamilyEstimated.type),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.rateFamilyEstimated.type
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.category == ""GOV""",daikon.inv.unary.string.OneOfString,(return.category),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.category
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.boardType one of { ""BREAKFAST"", ""ROOM_ONLY"" }",daikon.inv.unary.string.OneOfString,(return.boardType),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.boardType
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.price.variations.average.total == ""126.73""",daikon.inv.unary.string.OneOfString,(return.price.variations.average.total),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.average.total
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.paymentType one of { ""deposit"", ""guarantee"" }",daikon.inv.unary.string.OneOfString,(return.policies.paymentType),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.paymentType
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.cancellation.type == ""FULL_STAY""",daikon.inv.unary.string.OneOfString,(return.policies.cancellation.type),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.cancellation.type
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.cancellation.description.text one of { ""NON-REFUNDABLE RATE"", ""Plus Taxes and fees where appropriate."" }",daikon.inv.unary.string.OneOfString,(return.policies.cancellation.description.text),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.cancellation.description.text
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT,"return.type == ""hotel-offers""",daikon.inv.unary.string.OneOfString,(return.type),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.type
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT,"return.hotel.type == ""hotel""",daikon.inv.unary.string.OneOfString,(return.hotel.type),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.hotel.type
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&variations&changes(main.getMultiHotelOffers&Input):::EXIT,return.total == return.base,daikon.inv.binary.twoString.StringEqual,"(return.total, return.base)",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes.total
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,input.checkInDate == return.checkInDate,daikon.inv.binary.twoString.StringEqual,"(input.checkInDate, return.checkInDate)",1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.checkInDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,input.checkOutDate == return.checkOutDate,daikon.inv.binary.twoString.StringEqual,"(input.checkOutDate, return.checkOutDate)",1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.checkOutDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,input.boardType == return.boardType,daikon.inv.binary.twoString.StringEqual,"(input.boardType, return.boardType)",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.boardType
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.rateCode == return.category,daikon.inv.binary.twoString.StringEqual,"(return.rateCode, return.category)",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.rateCode
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.rateFamilyEstimated.code == return.category,daikon.inv.binary.twoString.StringEqual,"(return.rateFamilyEstimated.code, return.category)",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.rateFamilyEstimated.code
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,input.adults >= size(return.policies.guarantee.acceptedPayments.methods[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.adults, size(return.policies.guarantee.acceptedPayments.methods[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,input.roomQuantity >= return.room.typeEstimated.beds,daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.roomQuantity, return.room.typeEstimated.beds)",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.room.typeEstimated.beds
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,input.roomQuantity >= size(return.policies.guarantee.acceptedPayments.methods[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(input.roomQuantity, size(return.policies.guarantee.acceptedPayments.methods[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.room.typeEstimated.beds >= size(return.policies.guarantee.acceptedPayments.methods[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.room.typeEstimated.beds, size(return.policies.guarantee.acceptedPayments.methods[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.room.typeEstimated.beds
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,size(input.hotelIds[]) >= size(return.policies.guarantee.acceptedPayments.methods[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(input.hotelIds[..]), size(return.policies.guarantee.acceptedPayments.methods[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,size(return.price.taxes[]) >= size(return.policies.guarantee.acceptedPayments.methods[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(return.price.taxes[..]), size(return.policies.guarantee.acceptedPayments.methods[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,size(return.price.variations.changes[]) >= size(return.policies.guarantee.acceptedPayments.methods[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(return.price.variations.changes[..]), size(return.policies.guarantee.acceptedPayments.methods[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes
main.shoppinghotel-offers.getMultiHotelOffers&200(main.getMultiHotelOffers&Input):::EXIT,size(input.hotelIds[]) >= size(return.data[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(input.hotelIds[..]), size(return.data[..]))",1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,size(return.price.variations.changes[]) >= 1,daikon.inv.unary.scalar.LowerBound,(size(return.price.variations.changes[..])),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT,size(return.offers[]) >= 1,daikon.inv.unary.scalar.LowerBound,(size(return.offers[..])),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::EXIT,return.amount is Numeric,daikon.inv.unary.string.IsNumeric,(return.amount),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes.amount
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::EXIT,return.percentage is Numeric,daikon.inv.unary.string.IsNumeric,(return.percentage),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.taxes.percentage
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&variations&changes(main.getMultiHotelOffers&Input):::EXIT,return.total is Numeric,daikon.inv.unary.string.IsNumeric,(return.total),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes.total
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&variations&changes(main.getMultiHotelOffers&Input):::EXIT,return.base is Numeric,daikon.inv.unary.string.IsNumeric,(return.base),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes.base
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.roomQuantity is Numeric,daikon.inv.unary.string.IsNumeric,(return.roomQuantity),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.roomQuantity
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.commission.percentage is Numeric,daikon.inv.unary.string.IsNumeric,(return.commission.percentage),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.commission.percentage
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.price.total is Numeric,daikon.inv.unary.string.IsNumeric,(return.price.total),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.total
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.price.base is Numeric,daikon.inv.unary.string.IsNumeric,(return.price.base),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.base
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.price.variations.average.base is Numeric,daikon.inv.unary.string.IsNumeric,(return.price.variations.average.base),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.average.base
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.policies.cancellation.amount is Numeric,daikon.inv.unary.string.IsNumeric,(return.policies.cancellation.amount),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.cancellation.amount
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT,return.hotel.dupeId is Numeric,daikon.inv.unary.string.IsNumeric,(return.hotel.dupeId),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.hotel.dupeId
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,size(return.price.variations.changes[]) <= size(return.policies.guarantee.acceptedPayments.creditCards[]),daikon.inv.binary.twoScalar.IntLessEqual,"(size(return.price.variations.changes[..]), size(return.policies.guarantee.acceptedPayments.creditCards[..]))",0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,All the elements of return.policies.guarantee.acceptedPayments.creditCards[] have LENGTH=2,daikon.inv.unary.stringsequence.SequenceFixedLengthString,(return.policies.guarantee.acceptedPayments.creditCards[..]),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.creditCards
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,All the elements of return.policies.guarantee.acceptedPayments.methods[] have LENGTH=11,daikon.inv.unary.stringsequence.SequenceFixedLengthString,(return.policies.guarantee.acceptedPayments.methods[..]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,All the elements of return.policies.deposit.acceptedPayments.creditCards[] have LENGTH=2,daikon.inv.unary.stringsequence.SequenceFixedLengthString,(return.policies.deposit.acceptedPayments.creditCards[..]),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.deposit.acceptedPayments.creditCards
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT,return.hotel.hotelId in input.hotelIds[],daikon.inv.binary.sequenceString.MemberString,"(input.hotelIds[..], return.hotel.hotelId)",1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.hotel.hotelId
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.policies.guarantee.acceptedPayments.methods[] == [CREDIT_CARD],daikon.inv.unary.stringsequence.OneOfStringSequence,(return.policies.guarantee.acceptedPayments.methods[..]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.deposit.acceptedPayments.creditCards[] one of { [AX, CA, DC, EC, IK, JC, VI], [VI, AX, CA, DC, EC, JC, CU, MC, IK] }",daikon.inv.unary.stringsequence.OneOfStringSequence,(return.policies.deposit.acceptedPayments.creditCards[..]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.deposit.acceptedPayments.creditCards
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.deposit.acceptedPayments.methods[] one of { [CREDIT_CARD], [CREDIT_CARD, ADVANCE_DEPOSIT] }",daikon.inv.unary.stringsequence.OneOfStringSequence,(return.policies.deposit.acceptedPayments.methods[..]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.deposit.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&variations&changes(main.getMultiHotelOffers&Input):::EXIT,return.startDate is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.startDate),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes.startDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&variations&changes(main.getMultiHotelOffers&Input):::EXIT,return.endDate is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.endDate),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.price.variations.changes.endDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.checkInDate is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.checkInDate),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.checkInDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,return.checkOutDate is a Date. Format: YYYY/MM/DD,daikon.inv.unary.string.dates.IsDateYYYYMMDD,(return.checkOutDate),1,0,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.checkOutDate
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.guarantee.acceptedPayments.methods[] elements == ""CREDIT_CARD""",daikon.inv.unary.stringsequence.EltOneOfString,(return.policies.guarantee.acceptedPayments.methods[..]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.guarantee.acceptedPayments.methods
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers(main.getMultiHotelOffers&Input):::EXIT,"return.policies.deposit.acceptedPayments.methods[] elements one of { ""ADVANCE_DEPOSIT"", ""CREDIT_CARD"" }",daikon.inv.unary.stringsequence.EltOneOfString,(return.policies.deposit.acceptedPayments.methods[..]),0,1,0,0,c:\Users\\OneDrive\Documents\ReplicationPackage\invariantsClassified\AmadeusHotel\getMultiHotelOffers\50\invariants_50_modified_tab_delimiter.xlsx,data.offers.policies.deposit.acceptedPayments.methods
